rcvr_id,txn_mth,mkt_place_attempt_y_n,browser_code,chkout_integrtn_type,mobile_os,mobile_devc_type,PRODUCT,rcvr_cntry_code,IB_XB_flag,Member_Guest,Web_Mobile,Product_Exp,prod_exp_wps,Fallout_rsn_desc,Fallout_Desc,Review_Desc,last_lndg_pg_dervd_flow_type,STARTS,DONES
2166099298126497513 ,2015/02,N,625,S,#,#,Express Checkout,RU ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1205761448296583142 ,2015/06,N,630,#,#,#,Email Payments,US ,IB,Unknown/Other,Email Payments,Unified Experience,Invoices,0.0.0.Success,0.0.Success,After Review,Invoice Landing,1,1
1252832447094463020 ,2015/04,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,16,16
1902947732709964992 ,2015/06,Y,626,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,IXO-UX-Redirect,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1202564304608872860 ,2014/10,Y,594,M,#,#,Express Checkout,GB ,XB,Member,Web Checkout,Unified Experience,Transaction,2.6.2.Processor,2.6.Auth Decline,After Review,Member-Login,2,0
1483092170891995704 ,2014/09,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2058711012369674166 ,2014/08,N,599,S,#,#,Express Checkout,AU ,XB,Guest,Web Checkout,Unified Experience,Transaction,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
1996827245914435952 ,2015/01,Y,623,M,iOS,SmartPhone,Express Checkout,AU ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,4,4
1280372675954154630 ,2015/01,Y,625,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1659745428476082410 ,2015/04,N,630,#,iOS,SmartPhone,Website Payment Standard,GB ,IB,Member,Mobile Checkout,mWPS,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1936566692093754025 ,2014/08,N,632,#,#,#,Email Payments,IN ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1664898316485841418 ,2015/05,N,-99,S,#,#,Express Checkout,US ,IB,Unknown/Other,Web Checkout,1X,Hermes Redirect,1.8.1.Unknown,1.8.Drop Off,Before Review,Unknown,1,0
1226595895455950434 ,2015/06,N,633,#,#,#,Website Payment Standard,GB ,IB,Guest,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Guest-Billing,2,2
1185957748091089675 ,2014/10,N,656,#,#,#,Website Payment Standard,DE ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,10,10
1948650527869884167 ,2014/09,N,638,#,Android,#,Email Payments,US ,IB,Unknown/Other,Email Payments,mINV,Mobile Invoices,2.8.1.Unknown,2.8.Drop Off,After Review,Invoice Landing,1,0
1876647466021095304 ,2015/06,Y,636,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2087315191058001528 ,2015/05,N,537,#,#,#,Website Payment Standard,NL ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1595294521224207296 ,2015/05,Y,-99,#,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,5,5
2226811894585460088 ,2014/12,Y,632,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2223738981522947221 ,2014/08,N,625,S,Android,#,Express Checkout,US ,XB,Guest,Mobile Checkout,MobileEC,Transaction,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,43,0
2002672222754405770 ,2015/06,N,625,S,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Unified Experience,Transaction,1.5.1.CC Model,1.5.Model Decline,Before Review,Guest-DPS,1,0
2031168898227348492 ,2015/03,N,638,#,iOS,SmartPhone,Email Payments,HK ,XB,Member,Email Payments,mRM,Mobile Request Money,2.8.4.PageType=Billing:PageSpeed=NotSlow,2.8.Drop Off,After Review,Member-Login,1,0
2042241945149955247 ,2015/03,N,628,M,#,#,Express Checkout,SE ,XB,Member,Web Checkout,Unified Experience,Transaction,1.3.1.Guest|Form Error,1.3.Guest|Form Error,Before Review,Member-Login,1,0
1159424962011218930 ,2015/05,N,636,#,iOS,SmartPhone,Website Payment Standard,US ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1636411063978686957 ,2014/07,Y,274,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1484860787522774457 ,2015/01,N,641,#,#,#,Email Payments,US ,IB,Member,Email Payments,Internal,Send Money,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
1226663484904818485 ,2014/08,N,640,S,Android,#,Express Checkout,C2 ,XB,Member,Mobile Checkout,Hermes Mobile,Pure Aries,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1389562467468260693 ,2015/04,N,638,S,iOS,Tablet,Express Checkout,US ,XB,Member,Mobile Checkout,MobileEC,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1827009863281994876 ,2014/10,N,656,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1912290648213174120 ,2014/12,Y,639,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1302081493277803235 ,2014/10,Y,274,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1961522802975010299 ,2014/09,N,638,#,iOS,SmartPhone,Email Payments,GB ,IB,Unknown/Other,Email Payments,mINV,Mobile Invoices,2.8.1.Unknown,2.8.Drop Off,After Review,Invoice Landing,1,0
1337535476486334640 ,2015/04,N,634,#,iOS,SmartPhone,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,Button,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2095489245181969584 ,2015/02,N,642,#,#,#,Website Payment Standard,HK ,XB,Guest,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Guest-Billing,5,5
1949255547711022046 ,2014/08,Y,537,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1964795933740549791 ,2014/10,Y,-99,M,iOS,SmartPhone,Express Checkout,DE ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,17,17
1557303149872745434 ,2015/02,N,638,#,iOS,Tablet,Website Payment Standard,AU ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1905115537845677840 ,2015/01,N,594,#,#,#,Email Payments,CA ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1277860924863620874 ,2015/02,N,634,#,Android,#,Email Payments,TH ,XB,Unknown/Other,Email Payments,mINV,Mobile Invoices,1.2.1.Login Issues,1.2.Login Issues,Before Review,Invoice Landing,1,0
1734933648988088190 ,2015/04,Y,-99,M,iOS,Tablet,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1799284762060112061 ,2014/07,N,628,#,#,#,Email Payments,GB ,IB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1569105114495945036 ,2015/01,N,642,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1564332289731426001 ,2015/01,N,628,#,iOS,Tablet,Email Payments,US ,XB,Guest,Email Payments,mRM,Mobile Request Money,1.2.1.Login Issues,1.2.Login Issues,Before Review,Guest-Signup,1,0
1306160888633303824 ,2014/11,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
2082053689478406631 ,2015/06,N,-99,S,iOS,SmartPhone,Express Checkout,US ,IB,Member,Web Checkout,Direct MEC,Hermes Redirect,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1793794522592420481 ,2014/09,N,656,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,Unified Experience,Button,2.6.2.Processor,2.6.Auth Decline,After Review,Guest-Billing,1,0
1404852387308844696 ,2014/08,Y,274,M,Android,#,Express Checkout,FR ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1360050102513681860 ,2014/11,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,49,49
1733992092479511182 ,2015/06,N,641,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2064860438523923960 ,2015/01,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1267994193763052399 ,2015/01,N,594,S,#,#,Express Checkout,GB ,XB,Guest,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
1863419999644501792 ,2015/01,N,642,S,#,#,Express Checkout,US ,XB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1693090431456201521 ,2015/03,N,637,#,#,#,Website Payment Standard,GB ,XB,Guest,Web Checkout,DPS,Button,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Guest-Billing,1,0
1727867049947219190 ,2014/11,N,497,M,#,#,Express Checkout,ES ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2009336041853125005 ,2014/09,N,640,#,#,#,Website Payment Standard,NO ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2155948563881286557 ,2015/05,Y,-99,M,iOS,SmartPhone,Express Checkout,US ,XB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
2236684413757651181 ,2015/01,Y,630,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1409377993265310882 ,2015/06,Y,-99,M,iOS,Tablet,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2001274473458026608 ,2014/10,Y,638,M,Other,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2212105225915134654 ,2014/08,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1391664031866554380 ,2014/07,N,639,M,#,#,Express Checkout,DE ,IB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1665253695958603008 ,2014/09,N,635,#,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1862530659402264609 ,2014/08,N,655,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1918763317755393528 ,2014/12,N,628,#,iOS,Tablet,Website Payment Standard,US ,IB,Member,Mobile Checkout,mWPS,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1732722574703306877 ,2014/12,N,500,S,#,#,Express Checkout,PT ,XB,Member,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1983058015963365404 ,2015/04,Y,-99,M,Android,#,Express Checkout,US ,XB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
1238792362922478371 ,2015/02,N,630,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,DPS,3rdparty,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
2210706480658384324 ,2015/06,Y,-99,M,iOS,SmartPhone,Express Checkout,C2 ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,9,9
1376924397402945634 ,2015/01,N,626,#,Android,#,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,3rdparty,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2020547123142963776 ,2014/10,N,-99,S,Android,#,Express Checkout,CA ,XB,Unknown/Other,Mobile Checkout,Hermes Mobile,Pure Aries,0.0.0.Success,0.0.Success,After Review,Unknown,2,2
1278851677954229755 ,2014/12,Y,634,M,iOS,SmartPhone,Express Checkout,C2 ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,5,5
1580896852177923897 ,2015/04,N,636,#,#,#,Website Payment Standard,FR ,XB,Guest,Web Checkout,DPS,Button,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-DPS,1,0
1519501804343990035 ,2015/03,N,642,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,PPCart,1.1.1.Abort,1.1.Abort,Before Review,Member-Login,1,0
1257500751981303621 ,2015/05,N,625,M,Android,#,Express Checkout,US ,XB,Guest,Mobile Checkout,MobileEC,Transaction,2.8.5.PageType=Login:PageSpeed=NotSlow,2.8.Drop Off,After Review,Guest-Billing,1,0
1663210103894318450 ,2015/04,N,537,#,#,#,Email Payments,US ,IB,Unknown/Other,Email Payments,Unified Experience,UOMe,0.0.0.Success,0.0.Success,After Review,Invoice Landing,1,1
1463826839992946899 ,2015/03,Y,639,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1477577001408463095 ,2014/09,N,639,M,iOS,Tablet,Express Checkout,GB ,IB,Member,Mobile Checkout,MobileEC,Transaction,1.2.1.Login Issues,1.2.Login Issues,Before Review,Member-Login,1,0
1871729287793524953 ,2014/07,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2198506397105011921 ,2014/12,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,19,19
1809979089578133269 ,2015/01,N,638,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1333448741664263793 ,2015/04,Y,629,M,iOS,Tablet,Express Checkout,GB ,IB,Guest,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1251373114255609546 ,2015/05,Y,629,M,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1319018150054294035 ,2015/06,Y,625,M,#,#,Express Checkout,IT ,IB,Member,Web Checkout,Unified Experience,Transaction,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
2080398242792481347 ,2014/08,Y,-99,M,iOS,SmartPhone,Express Checkout,US ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1969334699867023669 ,2014/07,Y,635,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,1.4.1.Need BA/CC,1.4.Policy Decline,Before Review,Member-Login,1,0
1782096102911689258 ,2014/07,Y,626,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1864580740458381850 ,2014/08,N,537,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2191166297144366783 ,2014/07,Y,637,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2084869786569156839 ,2014/09,N,629,M,iOS,Tablet,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1982656737280882723 ,2015/03,N,642,S,Android,#,Express Checkout,GB ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1504783017475172935 ,2015/01,Y,630,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1652858524993502314 ,2014/09,Y,624,M,Other,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1791650781578964989 ,2015/02,N,641,#,#,#,Email Payments,US ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1328657671839129748 ,2014/08,Y,632,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1700510504174726261 ,2015/04,Y,632,M,iOS,Tablet,Express Checkout,IT ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1749551505956792522 ,2015/02,N,640,#,#,#,Website Payment Standard,IE ,XB,Guest,Web Checkout,Unified Experience,3rdparty,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2224930168341455316 ,2014/08,N,624,S,Android,#,Express Checkout,GB ,IB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1226482350145161371 ,2015/02,Y,-99,M,iOS,SmartPhone,Express Checkout,IT ,IB,Member,Mobile Checkout,MEC2,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Member-Login,1,0
1718734347738795617 ,2014/07,Y,633,M,iOS,Tablet,Express Checkout,IT ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2284810648604591256 ,2015/05,Y,-99,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2304724308932204202 ,2014/10,Y,-99,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1576592145295782921 ,2014/11,Y,274,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1328073475248458226 ,2014/09,N,623,#,#,#,Website Payment Standard,BE ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1273074209935073427 ,2014/08,N,623,#,#,#,Website Payment Standard,DE ,XB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2218514617235237877 ,2015/01,N,637,#,#,#,Email Payments,US ,IB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1417526746389000307 ,2014/12,Y,-99,M,#,#,Express Checkout,C2 ,XB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,2,2
2102344577439462891 ,2015/01,Y,638,M,#,#,Express Checkout,GB ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1443635788686456080 ,2015/01,Y,642,M,#,#,Express Checkout,C2 ,XB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2035511658061078024 ,2014/12,N,631,#,iOS,Tablet,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,Donation,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
1950851684096534397 ,2015/01,N,638,#,#,#,Website Payment Standard,US ,IB,Guest,Web Checkout,DPS,Button,0.0.0.Success,0.0.Success,After Review,Guest-DPS,3,3
2061125041854952287 ,2015/03,N,-99,#,iOS,SmartPhone,Express Checkout,GB ,XB,Unknown/Other,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Unknown,1,1
1634337400579150000 ,2014/07,N,635,#,Android,#,Email Payments,ES ,IB,Unknown/Other,Email Payments,mINV,Mobile Invoices,2.8.1.Unknown,2.8.Drop Off,After Review,Invoice Landing,1,0
1714228713001914085 ,2014/12,Y,274,M,Android,#,Express Checkout,US ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1816076246537301947 ,2014/11,Y,-99,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1812984352425954592 ,2014/08,N,630,S,iOS,Tablet,Express Checkout,GB ,XB,Member,Mobile Checkout,MobileEC,Transaction,1.8.3.PageType=Login:PageSpeed=Slow,1.8.Drop Off,Before Review,Member-Login,1,0
1599264143854803670 ,2014/07,N,636,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,Unified Experience,Button,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
1813648902831982712 ,2015/03,Y,639,M,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
2001497751876461128 ,2015/03,Y,638,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
