rcvr_id,rcvr_cntry_code,starts,dones,rcvr_acct_type,rcvr_acct_cre_dt,is_large_enterprise_y_n,large_merch_y_n,rcvr_tof,busn_name,rcvr_segment,rcvr_industry,rcvr_region,cust_acq_chnl_desc,num_txns,tpv,merch_tpv_tier,coverage,conversion
1481173022110581178 ,AU ,28,27,Consumer,6/21/2009,N,N,3Y+,#,03 CS,?,APAC  ,Organic,28,486.36,<10K,0.96,0.96
1233676700564388491 ,US ,210,200,Business,3/14/2006,N,N,3Y+,Restoration Life Coach and Counseling Services,03 CS,non-profit,NA    ,Organic,223,"15,333.03",10K-200K,0.9,0.95
1756439819812935032 ,CZ ,1,1,Consumer,1/3/2015,N,N,3-12M,#,05 P2P receiver,?,CEMEA ,Organic,1,17,<10K,1,1
1749278452208592390 ,GB ,1,1,Consumer,4/5/2009,N,N,3Y+,#,03 CS,books,EMEA  ,Organic,1,163.16,<10K,1,1
1980302836718376564 ,DE ,1,1,Business,8/24/2005,N,N,3Y+,diemedienwerkstatt.com,03 CS,cameras,EMEA  ,Organic,3,"1,647.78",<10K,0.33,1
2191000561108971344 ,US ,2,0,Business,2/6/2005,N,N,3Y+,Ab-Tad Jewellers,03 CS,?,NA    ,Organic,1,76,<10K,0,0
1781894490939530756 ,DE ,2,2,Consumer,5/11/2011,N,N,3Y+,#,03 CS,computer-hardware,EMEA  ,Paid IM,2,"1,021.56",<10K,1,1
1514044132614595513 ,US ,5,5,Business,6/6/2003,N,N,3Y+,Josh Dye,03 CS,services-other,NA    ,Organic,13,"1,446.00",<10K,0.38,1
1779887663850702005 ,NO ,20,17,Business,12/19/2014,N,N,3-12M,#,02 SME,?,CEMEA ,Natural Search,46,"25,542.33",10K-200K,0.37,0.85
1456949691694025346 ,US ,1,1,Business,4/20/2014,N,N,1Y-3Y,Personal,03 CS,?,NA    ,Organic,1,85,<10K,1,1
1163905507567119598 ,GB ,110,103,Consumer,12/8/2005,N,N,3Y+,#,03 CS,music-videos,EMEA  ,Organic,114,"2,858.93",<10K,0.9,0.94
1857963385235464043 ,IT ,1,0,Consumer,9/20/2012,N,N,1Y-3Y,#,05 P2P receiver,?,CEMEA ,Paid IM,61,"4,915.13",<10K,0,0
1719056054993060541 ,IE ,3,1,Consumer,4/1/2014,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Organic,1,13.44,<10K,1,0.33
1371428499734464310 ,GB ,1,0,Consumer,8/5/2014,N,N,1Y-3Y,#,05 P2P receiver,?,EMEA  ,Natural Search,1,24.92,<10K,0,0
1567839112827894301 ,CA ,1,0,Consumer,12/18/2013,N,N,1Y-3Y,#,?,?,NA    ,Natural Search,?,?,Unknown,?,0
2224978216897717957 ,GB ,1,1,Consumer,4/11/2013,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Organic,1,6.47,<10K,1,1
1838381465431321032 ,GB ,4,4,Consumer,3/18/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,5,70.7,<10K,0.8,1
1694071121157681195 ,US ,1,1,Consumer,8/28/2000,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,590,<10K,0.33,1
1610749943156202932 ,GB ,1,1,Consumer,3/18/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,5.69,<10K,1,1
1719542382765658941 ,PH ,7,4,Consumer,5/7/2013,N,N,1Y-3Y,#,03 CS,?,APAC  ,Paid IM,7,396.76,<10K,0.57,0.57
2202648745723302271 ,US ,2,2,Consumer,3/13/2008,N,N,3Y+,#,03 CS,memorabilia,NA    ,Organic,4,457.77,<10K,0.5,1
2258943777092870957 ,GB ,1,0,Consumer,8/29/2003,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,?,?,Unknown,?,0
1235699050600129418 ,CA ,2,0,Consumer,7/15/2013,N,N,1Y-3Y,#,05 P2P receiver,?,NA    ,Organic,2,25,<10K,0,0
2152583056505354543 ,US ,14,11,Consumer,1/5/2014,N,N,1Y-3Y,#,03 CS,toys,NA    ,Natural Search,13,"1,294.77",<10K,0.85,0.79
1465812105467752618 ,US ,1,1,Consumer,6/3/2009,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,12,"3,315.00",<10K,0.08,1
2059500915194581231 ,GB ,1,1,Consumer,2/10/2003,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,22.3,<10K,0.5,1
1983668649351369748 ,DE ,201,193,Business,4/5/2010,N,N,3Y+,"de-Light GmbH, Winkler Oliver",02 SME,cellphones,EMEA  ,Paid IM,242,"68,479.97",10K-200K,0.8,0.96
1497659213553993702 ,AE ,2,0,Consumer,2/20/2015,N,N,3-12M,#,?,?,CEMEA ,Organic,?,?,Unknown,?,0
1257610234564849402 ,GB ,1,1,Business,11/17/2012,N,N,1Y-3Y,LFS Aquatic,03 CS,?,EMEA  ,Paid IM and Natural Search,1,151.69,<10K,1,1
1962992833708927320 ,US ,3,3,Consumer,8/25/2013,N,N,1Y-3Y,#,03 CS,fashion,NA    ,Organic,3,471.92,<10K,1,1
1552852214186779461 ,DE ,3,3,Consumer,9/8/2010,N,N,3Y+,#,03 CS,cellphones,EMEA  ,Organic,11,508.53,<10K,0.27,1
1388155295973804061 ,US ,1,1,Consumer,3/17/2010,N,N,3Y+,#,04 YS,?,NA    ,Organic,1,50,<10K,1,1
1207174079892381805 ,US ,14,14,Consumer,1/21/2000,N,N,3Y+,#,03 CS,office-supplies,NA    ,Organic,15,273.91,<10K,0.93,1
2020759675069354912 ,AU ,1,1,Consumer,1/4/2002,N,N,3Y+,#,03 CS,?,APAC  ,Organic,1,7.7,<10K,1,1
1659131297456698851 ,US ,3,1,Consumer,9/4/2008,N,N,3Y+,#,03 CS,?,NA    ,Organic,5,"3,424.00",<10K,0.2,0.33
1730391735815360969 ,FR ,5,5,Business,1/22/2005,N,N,3Y+,maria.carrasco,03 CS,office-supplies,CEMEA ,Organic,6,"1,899.22",<10K,0.83,1
1448542274597116404 ,US ,10,1,Business,5/4/2015,N,N,3-12M,FKFH inc,04 YS,?,NA    ,Organic,1,450,<10K,1,0.1
2122575669490160395 ,US ,5,2,Consumer,8/16/2006,N,N,3Y+,#,03 CS,tickets,NA    ,Organic,2,"1,199.78",<10K,1,0.4
1601084368287070697 ,US ,3,2,Business,10/24/2004,N,N,3Y+,"Timothy Fleming, DC",03 CS,?,NA    ,Organic,41,"5,069.67",<10K,0.05,0.67
1449728028923393170 ,US ,28,10,Business,10/1/2002,N,N,3Y+,LVI Publications.com,03 CS,?,NA    ,Organic,18,659.18,<10K,0.56,0.36
1690907045437731730 ,GB ,1,1,Consumer,8/1/2014,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Natural Search,3,22.24,<10K,0.33,1
1736818790731025624 ,GB ,1,1,Consumer,11/19/2003,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,146.6,<10K,1,1
1204501693301206840 ,GB ,9,8,Business,10/14/2013,N,N,1Y-3Y,The Orgasmic Cider Company,03 CS,?,EMEA  ,Organic,9,655.53,<10K,0.89,0.89
1959043251990941522 ,US ,1,0,Consumer,1/1/2007,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,?,?,Unknown,?,0
2006484832307312272 ,CH ,1,1,Consumer,10/23/2014,N,N,3-12M,#,04 YS,?,EMEA  ,Organic,2,45.76,<10K,0.5,1
1302253583434847136 ,US ,6,4,Consumer,7/1/2009,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,5,353.78,<10K,0.8,0.67
1664335358042663838 ,US ,2,2,Consumer,7/12/2011,N,N,3Y+,#,03 CS,?,NA    ,Paid IM,2,80.29,<10K,1,1
1594190140866285970 ,US ,1,1,Consumer,1/12/2012,N,N,3Y+,#,03 CS,?,NA    ,Natural Search,4,350,<10K,0.25,1
1205422399243460996 ,US ,26,24,Consumer,5/13/2001,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,32,"2,218.35",<10K,0.75,0.92
1395127722045222316 ,US ,9,9,Consumer,5/5/2002,N,N,3Y+,#,03 CS,music-videos,NA    ,Organic,10,532.59,<10K,0.9,1
1176869465775260807 ,GB ,126,113,Consumer,11/6/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,126,692.3,<10K,0.9,0.9
1287195494986796807 ,IN ,13,4,Business,10/21/2011,N,N,3Y+,iNFOTYKE,03 CS,website-services,APAC  ,Organic,4,924.65,<10K,1,0.31
1525946114945790581 ,US ,3,2,Business,10/13/2004,N,N,3Y+,#,03 CS,arts-n-craft,NA    ,Organic,4,"6,513.00",<10K,0.5,0.67
1286891743778712730 ,IT ,10,10,Consumer,2/22/2014,N,N,1Y-3Y,#,03 CS,?,CEMEA ,Natural Search,10,402.03,<10K,1,1
2204309189771639082 ,US ,5,5,Consumer,4/12/2002,N,N,3Y+,#,03 CS,?,NA    ,Organic,10,"3,968.00",<10K,0.5,1
1732378174941735107 ,US ,1,0,Consumer,5/19/2004,N,N,3Y+,#,?,?,NA    ,Organic,?,?,Unknown,?,0
1965482844453095218 ,RU ,1,1,Consumer,4/9/2012,N,N,3Y+,#,03 CS,?,CEMEA ,Natural Search,1,10,<10K,1,1
1746120047589218143 ,VN ,1,0,Consumer,4/29/2014,N,N,1Y-3Y,#,03 CS,?,APAC  ,Natural Search,10,317.7,<10K,0,0
2019894470466372008 ,ES ,351,314,Business,11/13/2013,N,N,1Y-3Y,FANTASIA JUGUETES S.L.,03 CS,houseware,CEMEA ,Organic,324,"20,958.38",10K-200K,0.97,0.89
1353096280717039744 ,US ,9,8,Consumer,1/14/2011,N,N,3Y+,#,03 CS,?,NA    ,Organic,11,213.06,<10K,0.73,0.89
1903101878414694831 ,FR ,80,64,Business,9/10/2009,N,N,3Y+,#,03 CS,fashion,CEMEA ,Organic,345,"14,839.26",10K-200K,0.19,0.8
1903251184535239026 ,GB ,90,86,Consumer,1/31/2005,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,93,"1,871.78",<10K,0.92,0.96
1258629919481836721 ,AU ,3,3,Consumer,7/15/2012,N,N,3Y+,#,03 CS,?,APAC  ,Organic,3,43.18,<10K,1,1
1586949942942963156 ,US ,24,14,Business,4/15/2013,N,N,1Y-3Y,fedtronix,03 CS,?,NA    ,Organic,24,653.61,<10K,0.58,0.58
2039321622006144043 ,GB ,12,12,Consumer,11/8/2010,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,15,675.66,<10K,0.8,1
1985898316273905710 ,AU ,2,1,Consumer,6/6/2008,N,N,3Y+,#,03 CS,auto-parts,APAC  ,Organic,3,150.21,<10K,0.33,0.5
1941075775401408269 ,NZ ,1,1,Consumer,4/28/2010,N,N,3Y+,#,05 P2P receiver,?,APAC  ,Organic,1,15.03,<10K,1,1
1455242675307515093 ,CR ,4,4,Business,8/7/2014,N,N,1Y-3Y,Aida Martinez,03 CS,?,LATAM ,Organic,5,"4,280.20",<10K,0.8,1
1838360306717651645 ,GB ,12,8,Consumer,3/16/2015,N,N,3-12M,#,04 YS,auto-parts,EMEA  ,Natural Search,10,925.55,<10K,0.8,0.67
1925148497481190659 ,DE ,13,12,Business,2/11/2009,N,N,3Y+,European Business History Association c/o GUG e.V.,03 CS,non-profit,EMEA  ,Paid IM,31,"1,539.97",<10K,0.39,0.92
1193850313959330289 ,US ,4,4,Consumer,9/30/2013,N,N,1Y-3Y,#,05 P2P receiver,?,NA    ,Organic,40,"1,815.00",<10K,0.1,1
1968404739563363388 ,GB ,66,61,Consumer,6/15/2013,N,N,1Y-3Y,#,03 CS,sports-equip,EMEA  ,Organic,66,"1,695.62",<10K,0.92,0.92
2203274428816133877 ,US ,1,1,Business,7/13/2014,N,N,1Y-3Y,body and soul,03 CS,?,NA    ,Natural Search,1,"2,060.00",<10K,1,1
2128450168299880800 ,US ,14,0,Consumer,11/18/2009,N,N,3Y+,#,?,?,NA    ,Organic,?,?,Unknown,?,0
1386326035418306476 ,NL ,1,1,Consumer,8/10/2014,N,N,1Y-3Y,#,03 CS,?,CEMEA ,Organic,2,126.77,<10K,0.5,1
1970319163309308589 ,US ,131,108,Business,2/11/2012,N,N,3Y+,"Be Epic, Inc",03 CS,sports-equip,NA    ,Organic,125,"9,510.00",<10K,0.86,0.82
1733355965325803896 ,CA ,3,3,Consumer,7/6/2009,N,N,3Y+,#,03 CS,?,NA    ,Paid IM,4,271.22,<10K,0.75,1
1170043479994100028 ,US ,4,4,Consumer,8/3/2012,N,N,3Y+,#,03 CS,?,NA    ,Organic,5,403.69,<10K,0.8,1
1564516171648283427 ,DE ,10,8,Consumer,5/17/2008,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,15,"2,328.88",<10K,0.53,0.8
1392112015394291101 ,US ,1,1,Consumer,5/20/2015,N,N,3-12M,#,03 CS,?,NA    ,Paid IM and Natural Search,3,26.98,<10K,0.33,1
1316988316453262948 ,US ,9,7,Consumer,10/16/2005,N,N,3Y+,#,03 CS,toys,NA    ,Organic,7,"1,057.87",<10K,1,0.78
1865535364058416882 ,GB ,2,2,Consumer,1/12/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,20.5,<10K,1,1
2058260003165291471 ,DE ,188,161,Business,4/10/2014,N,N,1Y-3Y,Singen Ohne Angst,03 CS,education,EMEA  ,Organic,165,"2,457.48",<10K,0.98,0.86
2117934215635322845 ,GB ,1,1,Consumer,4/30/2006,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Organic,1,100.52,<10K,1,1
1897313123793299811 ,CA ,22,21,Business,8/19/2011,N,N,3Y+,8469512 Canada Inc.,01 LM,computer-hardware,NA    ,Organic,25,293.06,<10K,0.84,0.95
1797687609300322360 ,NO ,1,1,Consumer,4/2/2012,N,N,3Y+,#,05 P2P receiver,?,CEMEA ,Organic,1,131.49,<10K,1,1
1882055897678959216 ,US ,39,38,Business,6/11/2011,N,N,3Y+,"All American Drive Service, LLC",02 SME,?,NA    ,Organic,39,"30,520.00",10K-200K,0.97,0.97
1874792322560991765 ,GB ,4,4,Consumer,11/16/2005,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,5,"1,253.33",<10K,0.8,1
1406506214298549826 ,US ,23,23,Business,8/11/2007,N,N,3Y+,#,02 SME,?,NA    ,Organic,23,"6,377.57",<10K,1,1
1429319255378894328 ,US ,1,1,Consumer,12/2/2014,N,N,3-12M,#,05 P2P receiver,?,NA    ,Organic,1,100,<10K,1,1
1625335619516129534 ,IL ,1,1,Consumer,1/11/2011,N,N,3Y+,#,03 CS,?,CEMEA ,Paid IM and Natural Search,1,7.19,<10K,1,1
2239265415929894836 ,GB ,4,3,Business,4/2/2013,N,N,1Y-3Y,m.m.r ltd,03 CS,fashion,EMEA  ,Organic,4,314.29,<10K,0.75,0.75
2065094136623750972 ,US ,1,1,Business,7/26/2011,N,N,3Y+,#,03 CS,?,NA    ,Organic,7,944.2,<10K,0.14,1
2207016040362127699 ,US ,2,2,Consumer,4/1/2015,N,N,3-12M,#,04 YS,?,NA    ,Organic,2,101.03,<10K,1,1
1176958361398611111 ,DE ,1,1,Consumer,4/8/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,53.86,<10K,0.5,1
2285361615746655643 ,US ,5,1,Business,4/29/2010,N,N,3Y+,Amanda Altoro,03 CS,cellphones,NA    ,Organic,5,883.5,<10K,0.2,0.2
1745719877930343137 ,AU ,2,2,Consumer,3/8/2007,N,N,3Y+,#,03 CS,computer-hardware,APAC  ,Organic,2,789.51,<10K,1,1
1775901490664263828 ,US ,1,1,Consumer,12/25/2000,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,234.82,<10K,1,1
2040200480328248750 ,GB ,1,1,Consumer,9/20/2004,N,N,3Y+,#,03 CS,sports-equip,EMEA  ,Organic,2,408.75,<10K,0.5,1
2169734024868266031 ,US ,17,8,Consumer,11/8/2008,N,N,3Y+,#,03 CS,toys,NA    ,Organic,13,983.35,<10K,0.62,0.47
2003645827508627962 ,DE ,1,1,Consumer,7/12/2013,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Natural Search,1,73.73,<10K,1,1
1966057132344377435 ,US ,1,0,Consumer,3/18/2015,N,N,3-12M,#,?,?,NA    ,Natural Search,?,?,Unknown,?,0
1873336061884194743 ,FR ,2,2,Consumer,3/20/2006,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,2,562.88,<10K,1,1
1552206483516608576 ,US ,11,8,Consumer,7/5/2004,N,N,3Y+,#,03 CS,toys,NA    ,Organic,12,"8,128.05",<10K,0.67,0.73
1304906885106119655 ,DE ,1,1,Consumer,3/10/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Paid IM,1,5.1,<10K,1,1
1955056936959944252 ,GB ,1,1,Business,1/6/2015,N,N,3-12M,Lexy James,04 YS,?,EMEA  ,Organic,9,339.74,<10K,0.11,1
1724650468649139427 ,US ,2,1,Consumer,4/18/2010,N,N,3Y+,#,03 CS,?,NA    ,Organic,4,175,<10K,0.25,0.5
1740089689553010094 ,US ,12,11,Consumer,5/6/2001,N,N,3Y+,#,03 CS,?,NA    ,Organic,11,"4,757.44",<10K,1,0.92
1798133776116452482 ,US ,1,0,Consumer,9/13/2004,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,3,"1,200.00",<10K,0,0
1682318253527044289 ,IE ,23,18,Consumer,2/8/2007,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,21,900.09,<10K,0.86,0.78
1914554839785777603 ,US ,1,1,Consumer,9/20/2009,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,2,40.65,<10K,0.5,1
2266990968395407745 ,US ,1,0,Consumer,12/16/2007,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,174.13,<10K,0,0
1363592476587587055 ,US ,"4,090","2,288",Business,6/5/2013,N,N,1Y-3Y,Gadget Circuit LLC,01 LM,electronics,NA    ,Organic,"2,392","1,136,430.11",500K-2M,0.96,0.56
1904442142974084023 ,SA ,2,0,Consumer,10/9/2009,N,N,3Y+,#,04 YS,?,CEMEA ,Organic,1,10,<10K,0,0
1436594289583738911 ,IT ,5,3,Business,12/22/2010,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,4,111.17,<10K,0.75,0.6
1202043514003972396 ,GB ,1,0,Consumer,12/6/2005,N,N,3Y+,#,03 CS,electronics,EMEA  ,Organic,?,?,Unknown,?,0
1951106039014755338 ,FR ,28,23,Consumer,11/12/2014,N,N,3-12M,#,03 CS,?,CEMEA ,Paid IM,23,312.92,<10K,1,0.82
2100772981362780619 ,US ,2,2,Consumer,10/29/2014,N,N,3-12M,#,03 CS,?,NA    ,Paid IM,2,76,<10K,1,1
1538681446082009360 ,US ,1,1,Business,2/18/2007,N,N,3Y+,patrick cain,03 CS,?,NA    ,Organic,17,"6,863.20",<10K,0.06,1
1594121269313418041 ,US ,2,2,Consumer,7/14/2000,N,N,3Y+,#,03 CS,?,NA    ,Organic,2,450,<10K,1,1
2000336793701174244 ,CA ,475,462,Business,3/9/2014,N,N,1Y-3Y,#,03 CS,toys,NA    ,Organic,"1,187","4,390.98",<10K,0.39,0.97
1887486912550462650 ,GB ,1,1,Consumer,10/29/2003,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,8,"1,177.43",<10K,0.12,1
1808156354140969077 ,US ,6,5,Business,12/1/2013,N,N,1Y-3Y,Abdull Felemban,03 CS,?,NA    ,Natural Search,5,141,<10K,1,0.83
2120148261113725452 ,US ,4,4,Consumer,4/6/2008,N,N,3Y+,#,03 CS,?,NA    ,Organic,4,296.32,<10K,1,1
1729072638660307679 ,US ,34,29,Consumer,12/30/2006,N,N,3Y+,#,03 CS,cosmetics,NA    ,Organic,30,"1,648.77",<10K,0.97,0.85
2223381505523443589 ,RU ,2,1,Consumer,9/14/2014,N,N,3-12M,#,03 CS,?,CEMEA ,Organic,2,106.51,<10K,0.5,0.5
1426859840611532625 ,US ,4,4,Consumer,12/1/2003,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,4,695.78,<10K,1,1
1757471208567126542 ,US ,1,1,Consumer,5/23/2014,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,1,25.93,<10K,1,1
2139376142778710654 ,DE ,2,2,Consumer,12/30/2007,N,N,3Y+,#,03 CS,?,EMEA  ,Paid IM,4,192.12,<10K,0.5,1
1478139265433819002 ,US ,107,92,Consumer,9/17/2014,N,N,3-12M,#,03 CS,fashion,NA    ,Natural Search,105,"4,749.34",<10K,0.88,0.86
1347880354099480180 ,GB ,3,3,Consumer,12/9/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,84.91,<10K,1,1
1928565295299961365 ,GB ,6,4,Consumer,5/27/2005,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Organic,4,94.7,<10K,1,0.67
1258484582248497515 ,GB ,44,41,Consumer,8/4/2011,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,49,"2,811.58",<10K,0.84,0.93
1253124286485108476 ,US ,21,20,Consumer,1/3/2007,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,22,"1,466.46",<10K,0.91,0.95
1641568469615163314 ,GB ,30,20,Business,11/4/2006,N,N,3Y+,Anthony Gilligan,03 CS,gaming,EMEA  ,Organic,40,"6,467.03",<10K,0.5,0.67
1675831324047255319 ,US ,6,2,Business,4/3/2011,N,N,3Y+,#,03 CS,?,NA    ,Partner and Search,2,30,<10K,1,0.33
1243928101673504426 ,GB ,17,16,Consumer,10/21/2010,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,17,380.29,<10K,0.94,0.94
2296322402058208536 ,GB ,2,1,Consumer,8/22/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,179.68,<10K,0.33,0.5
1815389275077845469 ,GB ,1,1,Consumer,7/22/2007,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Organic,2,602.47,<10K,0.5,1
2121548785894193382 ,PL ,1,1,Consumer,6/25/2009,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,1,446.91,<10K,1,1
1315712073958747084 ,US ,1,1,Consumer,11/11/2002,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,75,<10K,0.33,1
1845017892662346085 ,ES ,15,6,Business,12/4/2012,N,N,1Y-3Y,Bodegas Navarro Racimo de Oro,03 CS,?,CEMEA ,Paid IM,7,715.5,<10K,0.86,0.4
2076293382170342274 ,HK ,1,1,Consumer,9/12/2014,N,N,3-12M,#,05 P2P receiver,?,APAC  ,Organic,1,85,<10K,1,1
1517634889086327137 ,GB ,4,4,Consumer,12/4/2012,N,N,1Y-3Y,#,03 CS,gaming,EMEA  ,Paid IM,4,615.09,<10K,1,1
1861053046635545584 ,GB ,1,1,Consumer,8/4/2004,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,2,72.24,<10K,0.5,1
2081566366097863736 ,US ,5,4,Consumer,3/6/2001,N,N,3Y+,#,03 CS,?,NA    ,Organic,6,128.15,<10K,0.67,0.8
1520587935032066506 ,US ,2,1,Consumer,7/8/2014,N,N,1Y-3Y,#,?,?,NA    ,Organic,?,?,Unknown,?,0.5
1249598342635984945 ,HK ,"7,131","6,146",Business,7/19/2012,N,N,3Y+,Keep The Faith Limited,01 LM,fashion,APAC  ,Partner,"6,675","190,186.92",10K-200K,0.92,0.86
1526468780781008002 ,US ,44,37,Consumer,6/9/2004,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,38,"1,653.41",<10K,0.97,0.84
1311704095978979070 ,AU ,4,3,Consumer,1/12/2014,N,N,1Y-3Y,#,03 CS,?,APAC  ,Paid IM,3,539.33,<10K,1,0.75
1680550158790615646 ,US ,"1,096",572,Business,12/8/2011,N,N,3Y+,India Literacy Project,02 SME,non-profit,NA    ,Organic,"2,820","243,047.23",200K-500K,0.2,0.52
2097138673321022209 ,IT ,2,2,Consumer,10/16/2011,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,2,84.89,<10K,1,1
1174899361519495903 ,GB ,1,0,Consumer,3/7/2014,N,N,1Y-3Y,#,?,?,EMEA  ,Natural Search,?,?,Unknown,?,0
2219683779941207369 ,DE ,1,1,Consumer,7/18/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,105.96,<10K,0.5,1
1251821978402997433 ,US ,1,1,Consumer,10/7/2001,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,100,<10K,1,1
1541370552073823452 ,US ,1,1,Consumer,2/29/2004,N,N,3Y+,#,03 CS,memorabilia,NA    ,Organic,1,92.3,<10K,1,1
1246817903823137775 ,US ,3,1,Consumer,11/11/2009,N,N,3Y+,#,03 CS,?,NA    ,Organic,5,581.97,<10K,0.2,0.33
2117338717183660857 ,NZ ,1,1,Consumer,7/12/2014,N,N,1Y-3Y,#,05 P2P receiver,?,APAC  ,Organic,1,31.7,<10K,1,1
2140812546012062872 ,US ,4,4,Consumer,7/13/2014,N,N,1Y-3Y,#,?,?,NA    ,Organic,?,?,Unknown,?,1
1793336200005705793 ,US ,1,0,Business,9/18/2012,N,N,1Y-3Y,"Pierce Construction Company, Inc.",03 CS,?,NA    ,Organic,?,?,Unknown,?,0
1693871835560903882 ,GB ,37,35,Business,12/1/2005,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,"1,063","11,856.17",10K-200K,0.03,0.95
2031589106707066775 ,JP ,1,1,Business,1/6/2011,N,N,3Y+,,04 YS,?,APAC  ,Organic,1,90.76,<10K,1,1
1209262239420534119 ,DE ,1,1,Consumer,7/20/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,252.15,<10K,1,1
1410002785847750186 ,US ,2,2,Consumer,2/17/2010,N,N,3Y+,#,03 CS,?,NA    ,Organic,2,101,<10K,1,1
1292284471747856999 ,US ,2,1,Business,10/1/2001,N,N,3Y+,Archer Air Conditioning,02 SME,auto-parts,NA    ,Organic,186,"85,930.13",10K-200K,0.01,0.5
1636591046377498639 ,US ,2,1,Consumer,6/16/2014,N,N,1Y-3Y,#,03 CS,services-other,NA    ,Natural Search,6,537,<10K,0.17,0.5
1306419945400807194 ,MX ,2,0,Consumer,8/14/2014,N,N,1Y-3Y,#,?,?,LATAM ,Natural Search,?,?,Unknown,?,0
1793249624326480611 ,GB ,102,95,Consumer,12/1/2010,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,111,"3,907.58",<10K,0.86,0.93
1224107548992598612 ,US ,1,1,Consumer,11/2/2010,N,N,3Y+,#,03 CS,?,NA    ,Organic,8,323.46,<10K,0.12,1
1712459151557010122 ,DE ,1,1,Consumer,12/14/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,11,"1,163.61",<10K,0.09,1
1456739762715630158 ,GB ,1,1,Consumer,10/5/2004,N,N,3Y+,#,04 YS,?,EMEA  ,Organic,1,11.01,<10K,1,1
1177010205335075569 ,GB ,1,1,Consumer,11/16/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,67.21,<10K,1,1
2096108783410322037 ,IT ,1,1,Consumer,1/27/2004,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,1,33.32,<10K,1,1
1382648219294910506 ,DE ,1,1,Consumer,12/17/2012,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Organic,12,51.52,<10K,0.08,1
1296125547908113977 ,CA ,2,0,Consumer,6/9/2012,N,N,3Y+,#,03 CS,?,NA    ,Organic,?,?,Unknown,?,0
1343250197623753743 ,US ,4,4,Consumer,7/20/2012,N,N,3Y+,#,03 CS,cellphones,NA    ,Paid IM,7,716.14,<10K,0.57,1
2266826872624774371 ,US ,1,1,Consumer,11/13/2003,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,61.09,<10K,1,1
1941013486250627328 ,DE ,1,0,Consumer,8/26/2010,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Paid IM,5,491.92,<10K,0,0
